hash_inn,y
46695,12
179461,12
37496,12
161769,12
45091,12
233954,12
224004,12
186425,12
14720,12
14756,12
119177,12
223346,12
184933,52
214502,14
53827,12
144523,52
227576,14
69341,34
703,26
41760,14
31115,34
65930,12
37085,12
130059,12
47388,12
85449,12
16252,12
96645,12
32324,4
126473,14
174977,12
1184,12
108227,12
70302,12
25922,62
233201,12
192655,16
173019,12
130731,14
186933,55
52857,12
12624,12
164501,14
117934,18
37170,12
70517,14
19392,46
131372,12
148179,45
71563,52
153295,46
149092,12
67143,4
230316,12
155236,12
56576,12
35977,12
160546,12
90318,12
119116,12
194637,12
101535,14
113020,11
216537,12
235911,12
71486,12
233183,14
69405,8
252007,34
195300,4
116101,12
168269,34
90574,12
162466,12
104090,12
38901,12
251470,14
228404,26
96946,14
12264,14
37762,12
166404,12
159192,52
231414,14
11887,12
249364,12
71546,34
156889,12
145575,12
121382,12
212516,12
102888,12
11047,12
164061,6
41496,12
16927,12
120750,12
22370,4
50137,8
55239,4
141204,34
100115,14
83983,34
122150,34
186839,12
47212,14
195550,34
229915,14
70020,14
236904,14
211907,34
145906,52
147874,12
231298,14
48449,12
174970,12
178137,12
99120,34
200424,34
96045,12
90646,14
46167,12
146637,4
50120,9
63287,4
107588,8
43022,12
112035,12
219834,12
32841,8
151394,12
290,12
108780,34
240181,12
146566,12
178444,8
157661,12
181,12
52056,12
210240,8
101635,12
219374,34
152937,12
1802,12
182054,14
232021,39
235543,34
104931,6
253549,12
150218,34
133501,12
258307,14
225252,12
234722,12
132209,12
174961,12
70167,12
70040,14
154199,12
215435,12
103561,12
183844,4
257849,12
184030,34
168065,12
14303,12
82802,12
72180,12
147037,12
24125,4
237754,12
129479,12
76772,12
59217,12
216652,12
48355,12
37505,12
85635,12
169451,12
255873,12
224991,12
9894,12
88100,6
140161,12
11602,12
229327,12
254872,12
61414,12
167559,12
35409,12
32236,12
98374,12
44155,12
168611,12
39677,12
35065,14
227384,12
223670,34
134891,12
170153,14
195609,12
123428,4
11578,52
83861,16
199660,14
125250,26
236174,12
117672,12
124944,14
19842,12
182220,14
167464,12
154074,12
189752,12
169971,12
126144,12
217627,14
114080,4
88839,12
117077,26
90241,34
225361,14
70361,12
124611,12
37232,34
179684,12
167012,12
208603,12
170940,12
203731,12
84853,12
32600,12
235199,12
107068,12
235415,12
91249,12
243197,4
57732,67
63303,12
171273,34
249294,14
210188,14
242873,8
208207,14
121004,4
46303,12
127200,12
211614,14
34013,14
65439,12
38839,14
216667,12
259162,34
86080,12
171493,12
4196,12
144151,12
27907,52
80794,12
93154,4
227135,12
139556,12
162529,59
143515,42
208972,12
66857,12
169530,62
252416,4
255515,12
135677,12
207308,12
108302,34
33992,11
40132,12
157850,12
158702,12
165828,12
173091,4
219645,12
204879,12
40702,12
170076,12
68423,4
158056,12
246872,12
150350,12
29938,12
180293,12
110119,12
71176,6
45385,12
91326,55
229539,12
53911,12
140781,12
9878,12
252122,12
40974,12
13525,12
211182,12
189720,12
7450,12
97778,12
36451,12
75056,12
107169,12
25361,12
242455,8
208493,12
183759,12
185875,12
221132,12
217923,4
34990,34
171567,4
195432,12
100070,12
94631,12
56806,26
158136,4
236246,12
89830,12
149396,12
39255,12
179084,12
76584,4
562,12
172131,12
155556,12
165033,12
30473,12
18985,12
78722,4
15700,12
246876,12
175861,12
171330,4
111749,12
119822,12
259775,12
192272,12
13877,34
172872,4
151617,12
67424,12
153169,12
184884,12
23459,12
155163,12
157251,12
145582,12
39025,76
242051,12
123069,8
236538,12
178099,12
179751,12
257374,12
41701,12
202998,12
179891,3
111369,12
7267,34
221691,12
89790,12
131179,12
250658,12
237040,8
202366,12
145223,12
111510,12
13098,12
244283,12
201719,12
257712,12
56375,12
186556,12
26268,12
159450,12
86898,12
202741,12
188333,4
191142,12
141026,12
131722,12
2717,12
161481,12
114679,8
197265,12
88117,8
165441,12
123394,4
135374,12
154712,12
85787,4
217110,12
83644,12
210349,11
209893,12
4640,12
125153,12
23536,12
9403,12
101399,12
164789,12
67706,12
209709,4
77272,12
151532,12
109369,12
146419,12
112671,12
113442,12
226005,12
6556,12
188011,12
232459,12
129524,12
255619,12
161127,12
208000,12
108828,12
150192,12
21471,8
210644,62
179853,12
219531,26
122639,12
104368,4
48609,12
255257,12
127324,12
2036,14
180565,12
87387,8
70470,33
20104,34
230561,14
113310,12
209319,14
27064,6
237772,12
75715,14
202123,12
169293,12
193955,34
46539,26
52887,4
105373,12
39786,14
102325,34
91493,8
105061,12
132047,12
212427,34
210687,12
24597,12
170725,12
196835,34
127883,14
201713,12
110479,39
15350,12
198469,4
206842,4
155095,55
139044,12
224619,46
249349,12
11083,12
193641,14
165556,12
55309,12
67212,12
250161,12
66932,14
41185,4
199439,10
23719,12
146242,12
247583,46
140613,46
80672,12
231868,12
200308,34
103377,12
209384,34
198444,8
38689,14
108061,46
121276,12
5126,12
226187,14
107412,12
229298,12
112847,12
214368,12
125723,12
82601,12
193754,12
253370,12
53240,14
200378,16
245491,12
224285,18
110490,12
84811,12
52996,34
117578,12
189926,12
144390,12
255278,12
178802,12
15960,12
123432,12
86700,12
56548,34
233880,12
176217,12
147354,12
212895,12
246251,12
17840,12
148631,14
56315,14
90947,12
83078,12
251592,12
16579,12
156967,6
67209,14
203467,34
62175,12
186316,18
46894,42
249990,34
18070,14
52227,12
117889,12
228639,12
43079,12
166276,12
228125,14
209383,34
151802,14
146724,8
102486,12
37189,12
102638,12
60474,14
34297,12
154983,12
68476,12
241974,14
1871,8
122308,8
259209,12
58768,12
168961,12
129695,12
220120,4
114713,12
8974,12
46605,12
255885,16
168394,12
251715,12
99041,34
116811,14
215003,26
95943,12
36732,34
109308,34
163431,14
152633,12
82853,12
158540,12
126186,12
15221,12
14669,12
90525,12
132656,12
55646,12
200981,12
133019,12
121772,12
117105,12
231757,12
131841,12
106862,67
84708,12
167520,12
43291,12
128950,12
166945,12
150369,12
230242,8
104924,12
215768,12
157693,20
147875,12
65346,4
7188,18
26176,18
22337,33
61746,18
165671,18
116317,14
207865,34
178498,34
88758,12
191243,34
198160,12
119178,14
130357,34
88948,34
134985,14
115604,60
57970,12
175176,12
121236,34
169647,14
111886,12
175922,52
120144,4
47044,12
109638,12
35658,4
6747,12
99098,12
215051,34
34085,3
72449,4
117252,26
255723,4
15304,52
105457,12
120970,12
147892,55
154188,52
163279,12
74710,12
77658,12
27941,76
195918,14
97013,12
102227,46
245346,52
32439,16
38279,12
221427,4
245264,12
220657,12
36180,12
43990,12
82553,14
131964,14
101491,14
151721,12
226153,14
198814,12
164330,12
46137,14
246862,12
105339,34
204710,12
85063,34
213970,12
200968,12
14001,12
176858,12
213489,12
162575,12
86223,8
4996,12
237300,34
241457,12
3075,12
74533,12
256680,12
51750,12
256057,12
209784,12
234117,12
162715,12
100165,12
195719,32
107178,12
124356,12
15191,12
46033,12
260269,4
136947,12
113253,12
153299,12
97018,12
54023,12
148620,12
209176,8
209759,12
28741,12
122816,0
53209,12
173584,12
109542,12
251547,12
128357,12
52413,34
49260,4
119843,12
84522,12
214096,12
165415,12
214495,76
8803,12
121742,8
212216,12
147574,8
173056,12
194014,62
11033,12
152454,12
117178,55
77551,12
36389,12
188884,12
125539,12
213638,12
113165,0
73855,12
116671,12
79169,8
125642,12
94188,12
238495,4
160137,34
260277,18
118562,6
30165,4
108787,12
76570,12
229552,12
176680,14
119544,4
116323,12
234545,4
58679,12
215414,12
253563,12
91258,4
3935,12
256099,8
192984,12
61443,12
128537,76
170404,12
194866,12
15987,12
102050,12
128160,12
208136,12
48517,8
4810,12
128386,12
192419,12
43302,12
11421,12
64991,12
60156,4
185786,12
258284,12
115217,12
80465,12
49423,12
17135,12
220171,12
59804,12
205522,12
101268,12
149337,12
81529,12
204343,12
156680,12
142604,12
11053,12
117351,12
55565,12
140049,12
199193,12
46449,12
5900,12
240668,12
4707,12
182787,12
108498,12
231389,12
160618,12
45409,12
171165,12
180989,12
35938,12
78134,8
92808,12
141603,12
245291,12
109790,12
103861,12
195607,12
115199,4
154408,12
229449,12
184467,12
157484,12
85262,12
198782,12
189242,12
107927,12
175982,12
151891,12
178861,12
95718,12
188900,12
36752,4
148813,4
229765,12
83610,12
32318,12
238143,12
193905,12
129090,4
129730,4
249813,12
239742,12
140948,14
8971,12
190757,12
187282,10
48002,18
123178,12
28451,4
257482,52
42331,12
56078,12
256393,2
41176,12
98589,12
127064,12
225014,12
2752,12
221380,12
33932,12
220283,12
124441,14
212373,14
94791,14
144015,12
187930,12
91638,12
178620,12
19310,11
19437,4
182869,12
198391,4
216127,12
61933,12
211797,14
219555,12
236459,4
205002,14
200912,9
103259,14
187127,14
199768,52
222652,6
242802,12
242177,12
231321,12
119683,12
41137,12
177641,12
25370,12
59807,4
75979,14
69029,14
192144,34
227682,12
32669,46
36679,52
141962,12
107808,12
141647,12
125222,8
31924,12
122563,8
24531,12
57735,12
63541,12
3774,12
56744,12
259830,4
29129,6
132871,34
86186,34
162887,12
117015,12
42493,12
78188,3
57137,12
28936,12
237869,4
98147,12
192737,14
126308,12
168306,12
195480,12
50004,53
119265,12
66291,12
152667,12
86930,4
76733,12
132553,26
196920,12
201575,14
52021,34
181079,12
91834,34
77655,12
150586,12
141226,8
127115,12
133452,12
239334,12
136632,12
98968,55
131738,34
30408,14
238543,34
98773,55
103354,34
221181,14
34105,26
191187,14
31403,14
217480,12
40119,12
167657,6
250670,12
161468,12
28623,12
10437,14
18500,12
74030,12
160043,12
130543,12
193715,12
233328,12
83100,12
142921,12
139192,34
138360,34
140465,4
59976,34
236386,34
79099,12
191622,12
93178,12
253286,12
50855,12
1656,61
27767,12
86971,12
12123,14
20740,12
141606,12
147187,34
184623,14
110443,7
157947,14
176257,12
120200,12
227927,12
168877,34
62473,12
103256,12
76746,52
191272,12
208047,12
184797,34
129186,12
53669,12
150896,34
143567,11
221868,12
257416,12
14724,12
8400,12
83873,4
158287,12
37888,8
250111,34
75666,34
85791,12
147536,12
106670,12
196535,12
82550,12
29033,12
56113,12
44833,34
189221,12
245441,12
163119,12
125713,62
228331,14
124937,12
196972,12
236341,12
23590,14
203695,8
241095,12
96492,12
144849,12
206777,6
85364,12
93642,14
2504,12
36836,12
27081,12
97334,12
9528,55
38653,12
134949,6
111614,4
203662,20
24852,12
121536,12
115950,34
150566,12
210378,6
26848,12
6561,52
53378,14
149084,12
174602,12
168603,12
159865,12
123037,12
34192,12
204363,12
252209,11
92466,14
24035,14
137645,34
124019,12
39609,14
6403,12
102351,4
98158,14
8418,12
67046,12
34958,12
96445,12
33919,14
208863,14
216426,26
65699,6
37157,12
95446,14
184435,12
129360,12
200089,12
213953,12
190418,12
234076,12
74408,12
20788,4
164972,12
139599,12
180236,12
98541,68
169881,12
12371,12
137107,34
250895,12
38212,12
197347,12
164155,24
79299,12
146158,4
22159,12
259075,8
88450,12
110186,12
139064,12
93102,4
106391,12
112859,12
1311,12
210401,12
36776,12
59545,12
63946,12
44445,12
142392,12
239337,12
112153,12
224386,11
11926,12
38451,12
46675,12
48450,12
57751,12
201477,12
122864,4
39376,34
6196,12
232829,12
164872,12
220108,12
46793,12
212225,12
229511,12
29413,12
221020,12
80381,12
198076,12
71341,12
65143,12
256855,12
225866,11
147976,12
175869,12
250432,12
229405,12
230074,12
138630,12
80663,12
222049,8
141496,4
121967,12
219573,4
197469,12
220773,11
117852,12
172058,12
212532,12
32571,12
94624,12
214412,8
141756,34
73976,12
208968,12
52352,12
49361,12
115584,12
222484,12
34699,12
97857,12
138066,12
41076,12
51308,12
237007,12
240016,4
48364,12
143693,12
13574,12
154235,12
164866,12
81153,12
160244,12
110766,12
111666,12
77684,12
17693,12
147146,12
13876,12
184963,12
241860,12
241045,4
225548,12
115795,12
175973,12
22675,12
128502,12
66666,12
68086,52
38478,12
16094,12
200143,12
169202,12
235256,12
164022,12
247832,12
132542,12
154438,12
103439,12
221446,22
37321,12
70296,12
54719,12
38261,12
103131,12
6234,12
230067,9
161540,12
54339,12
81338,12
168056,12
162253,12
248601,12
214480,4
112146,12
25721,12
35141,12
26503,12
251627,12
58899,14
28429,12
213203,12
151847,12
104678,8
56919,12
255444,12
44580,12
120442,12
251988,12
85475,12
97231,14
179495,12
21887,12
206424,12
113880,12
244272,12
212056,12
81844,12
87441,12
218682,12
114643,34
236952,34
28656,12
197908,12
155131,12
70386,12
184989,12
234244,12
137965,11
91725,12
92233,34
70464,12
157365,12
200386,34
142454,14
57638,12
145278,12
216257,62
38688,12
188005,12
102738,12
107379,12
225001,55
115223,12
260214,3
1909,14
135708,14
102862,16
9267,12
65297,12
195765,12
170168,12
130439,14
43409,12
58190,6
93711,34
224777,67
190127,11
201530,12
149600,12
202987,52
100981,8
21098,12
16355,4
7438,12
153263,4
229986,14
81263,12
94940,14
49223,12
141550,12
208919,12
2321,4
101863,12
251807,12
22040,12
214911,16
171548,12
173407,4
146167,12
91865,8
142482,14
134004,55
174598,14
76517,12
37981,12
163934,12
201564,12
140689,12
179401,12
147467,12
76989,52
194070,12
115003,12
81477,14
157430,14
40848,12
175621,14
4981,34
155579,12
66674,12
214283,52
134406,12
232351,12
173511,12
247531,12
166039,12
213133,4
181794,14
131694,8
104016,12
184896,12
189769,34
135312,12
237966,12
260286,12
73714,12
118011,4
56799,14
158753,18
253181,12
22336,12
36987,14
110970,12
105407,14
51537,14
24413,20
192566,12
95303,12
96275,12
239516,34
70292,14
234036,12
94783,14
104470,12
158710,12
81334,14
237264,4
133090,12
236382,8
100349,12
220417,12
92509,12
113282,12
122896,12
230185,12
51915,12
120686,12
149801,12
83991,34
225796,12
227143,12
113168,12
69863,12
219956,12
28387,34
41876,20
132111,12
10167,12
111409,4
238118,11
74414,4
2629,12
73760,34
235241,12
103058,12
251023,34
49332,34
60079,12
237560,12
172788,4
30011,34
17202,12
212039,12
188762,3
180201,12
55345,12
201625,12
79182,33
158886,34
93118,12
216395,18
40804,12
200841,12
187041,8
106675,12
67802,12
14076,12
66000,12
10317,4
9283,20
117268,12
109656,12
243584,12
249583,12
180279,34
221421,12
90239,12
224072,12
141808,12
52147,14
61580,12
120575,12
32332,14
99208,12
251910,34
234705,14
230273,18
84570,12
252935,12
164275,12
36014,14
106351,12
16329,61
13043,12
194728,74
152912,12
181692,14
152380,12
163010,12
151935,12
74865,61
206954,12
169275,14
116973,14
133759,12
129605,12
248940,14
66800,12
90075,14
10713,12
197068,55
238758,14
107067,14
46795,12
19700,12
240630,52
252273,12
160808,12
112249,14
83126,14
8860,34
102449,12
62912,12
99890,12
216553,12
105064,34
103187,12
101519,12
152860,4
160543,34
37336,12
57348,12
6483,12
78129,12
153537,12
52010,12
80736,37
108709,34
240793,12
71004,12
203630,52
217698,12
43591,8
64583,12
132102,12
192001,12
8771,12
141468,12
166827,12
34103,48
78452,4
190512,12
255760,12
226609,12
47550,12
29458,4
28621,34
216680,12
205085,12
210844,12
259019,12
10932,12
220671,12
232439,12
240059,14
48727,12
143802,12
251443,8
38045,34
129021,12
108841,12
104182,12
64837,12
168770,12
78903,12
147983,12
219333,12
151881,12
4546,12
78662,34
178276,8
168535,12
222532,12
243734,8
138013,12
152274,4
61391,12
143050,12
139447,4
121504,20
138814,12
99739,26
1994,12
215995,12
109959,4
76318,12
111342,12
156401,12
243649,12
224879,12
44203,12
216090,4
122631,12
124011,12
80723,12
40489,12
150823,12
165765,12
15858,12
35475,34
223066,8
70258,12
191295,12
198180,12
55217,12
217149,12
94632,3
149098,12
122149,12
204181,12
94018,12
91031,12
198432,12
152189,12
86886,18
244953,12
189833,12
3454,8
193747,12
241345,3
55102,34
198468,12
115637,12
55296,12
143913,12
49887,55
228980,12
226640,12
190328,12
57428,12
120494,4
12184,12
202299,12
184668,12
20701,8
159705,12
155362,6
211007,12
176392,12
53991,8
131500,4
123163,11
180881,12
24534,12
98037,12
93568,12
199155,12
156021,12
4599,12
78299,12
49414,12
90164,12
103915,12
235919,12
9043,4
75026,12
189567,12
160447,12
195452,4
251177,12
75190,12
258203,12
23479,12
214999,12
169962,12
247835,12
62679,12
131250,12
232095,12
163718,12
60575,12
102565,12
106376,9
141648,12
224656,12
201737,4
196840,12
33153,12
144003,6
199038,14
54730,12
95390,14
205925,52
82023,14
85387,12
115015,12
47522,12
2292,14
29194,12
129363,12
11022,4
141543,26
110060,12
201044,12
8789,12
86047,12
144915,8
55956,12
147575,8
118332,8
255525,12
214877,12
213122,12
25089,14
162001,12
89739,12
220768,12
150507,12
113207,4
122389,12
242441,34
98877,12
101677,12
218444,34
124304,12
57710,12
185566,34
75681,14
225804,14
217475,67
107112,12
182090,52
230647,12
123328,12
243572,27
143014,4
224469,34
55003,12
104009,4
210260,12
236767,12
64716,52
205328,12
222819,14
69122,14
71846,12
99586,12
219170,14
225327,11
77739,11
141482,14
14600,38
80948,14
197268,52
145712,12
153451,52
107002,12
255498,12
8288,12
188518,12
96832,12
67276,4
38562,12
109084,12
105722,12
24124,12
23130,4
177857,12
244181,12
79662,12
179376,12
53139,12
41894,6
13523,12
184758,14
214985,14
48469,12
182908,12
211666,34
4320,18
28512,12
43365,12
74112,12
82449,12
101850,12
202886,12
175556,12
18153,34
95689,4
247398,14
51901,12
227935,12
32400,12
191276,12
184258,12
72330,12
253559,12
3716,14
98571,12
163650,12
184575,12
7817,12
31527,12
227641,34
245662,34
188157,34
178468,12
48071,12
189835,14
132007,12
175552,12
6231,12
17268,24
52470,12
120839,12
190716,14
191886,12
189448,12
203548,4
98792,14
225184,26
176775,12
176595,12
95062,12
149880,9
6239,12
189932,14
60727,12
218082,12
136319,12
69965,12
211845,12
49405,14
194931,12
182793,12
137474,34
18873,12
208179,12
152283,12
167337,12
154500,14
78520,6
74155,12
13861,14
84104,12
115195,14
245237,12
258169,34
47634,4
18727,11
192379,12
115689,12
23007,12
142813,4
126665,8
254639,12
223152,12
210054,34
200794,12
34709,8
148931,12
239929,3
191876,12
143827,12
30617,12
245129,12
9962,14
112274,12
92175,12
201288,12
85439,12
24984,6
250068,12
29071,12
106087,12
254846,12
151624,12
107917,12
259210,12
120588,12
242218,12
251191,12
155389,12
105059,12
162777,12
217544,14
190214,34
135939,34
55433,34
182249,12
74257,12
222931,52
158938,12
17283,12
166861,12
173402,12
71773,12
208438,12
179394,12
4897,12
74871,12
13836,26
114731,14
49839,14
167792,62
206848,52
218216,12
174700,14
132980,12
259009,14
65998,14
79016,12
11857,12
69579,12
160925,9
30043,12
120141,18
132567,14
55187,34
233073,12
109087,4
246490,12
186462,12
196196,12
45810,12
75212,12
258104,12
84869,34
146668,12
182671,12
2359,12
133535,12
136921,12
182543,12
231662,8
162508,4
165399,12
48117,12
206825,12
56245,23
231756,4
164451,12
37068,12
215322,12
38710,12
44057,12
172759,12
36401,12
18875,8
210748,12
13661,12
54507,14
211091,11
15151,12
217319,4
250610,12
82528,12
63617,12
135794,8
192116,4
16794,34
105109,12
44207,12
145645,34
105787,12
142777,4
218507,12
82367,34
8523,12
187355,12
88593,12
134611,12
89435,8
190789,12
95595,14
110326,4
247792,12
42982,12
215279,12
182400,12
34219,12
216884,11
126858,12
260349,12
97564,12
169835,12
59542,12
74569,12
157689,12
54741,12
120371,12
129173,12
62680,12
96568,12
200480,12
4856,12
62345,12
247641,12
53501,4
247328,12
175812,12
186798,11
131747,12
118958,12
64631,76
